task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
10	7a/6c33d3	6674	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (5)	CACHED	0	2023-02-14 21:38:41.110	20.2s	20.1s	101.2%	908.3 MB	1.5 GB	92.3 MB	23.7 KB
13	e0/b1f213	8055	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (8)	CACHED	0	2023-02-14 21:39:09.558	20.1s	20s	101.4%	893.3 MB	1.5 GB	93.7 MB	23.6 KB
12	ab/f7ee5c	7083	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (7)	CACHED	0	2023-02-14 21:38:48.819	20.7s	20.6s	99.7%	796.3 MB	1.4 GB	93.1 MB	23.6 KB
16	a3/35873e	10599	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (11)	CACHED	0	2023-02-14 21:40:00.605	20.4s	20.3s	101.5%	814.9 MB	1.4 GB	92.8 MB	23.8 KB
15	d0/0df6d0	9022	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (10)	CACHED	0	2023-02-14 21:39:29.676	20.5s	20.4s	101.2%	898.3 MB	1.5 GB	92.1 MB	23.7 KB
14	97/9d5d3c	8597	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (9)	CACHED	0	2023-02-14 21:39:21.368	18.8s	18.7s	101.9%	908.3 MB	1.5 GB	92.7 MB	23.2 KB
17	9c/e9f6d8	10014	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (12)	CACHED	0	2023-02-14 21:39:50.167	20s	19.9s	101.2%	923.9 MB	1.5 GB	93 MB	23.6 KB
18	1d/a809d8	11087	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (13)	CACHED	0	2023-02-14 21:40:10.211	19.5s	19.3s	101.1%	929.7 MB	1.5 GB	92.3 MB	23.7 KB
19	d2/d1608f	9533	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (14)	CACHED	0	2023-02-14 21:39:40.206	20.4s	20.3s	101.5%	883.4 MB	1.5 GB	93.8 MB	23.6 KB
20	5d/08c16b	12026	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (15)	CACHED	0	2023-02-14 21:40:29.695	19.1s	18.9s	101.1%	908.3 MB	1.5 GB	93.1 MB	23.6 KB
21	3c/a70fe1	12569	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (16)	CACHED	0	2023-02-14 21:40:41.355	20.2s	20.1s	101.3%	894.8 MB	1.5 GB	93.7 MB	23.6 KB
23	ad/3832fa	11573	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (18)	CACHED	0	2023-02-14 21:40:20.969	20.4s	20.3s	100.7%	892.9 MB	1.5 GB	92.1 MB	23.7 KB
22	37/c61f7e	12966	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (17)	CACHED	0	2023-02-14 21:40:48.757	18.9s	18.8s	102.0%	898.8 MB	1.5 GB	92.7 MB	23.2 KB
25	17/703c7e	15709	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_MERGE (2)	FAILED	1	2023-02-14 21:45:24.639	38.9s	38.9s	-	-	-	-	-
24	03/d6d088	15716	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_MERGE (1)	FAILED	0	2023-02-14 21:45:24.674	58.4s	58.2s	92.6%	2.8 GB	5 GB	124.6 MB	208.3 KB
