task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
15	ce/0d8d8b	490552	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (10)	COMPLETED	0	2023-02-14 21:24:12.270	20.5s	20.4s	100.7%	897.5 MB	1.5 GB	92.1 MB	23.7 KB
16	fa/f75958	491036	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (11)	COMPLETED	0	2023-02-14 21:24:23.326	19.8s	19.7s	101.1%	903 MB	1.5 GB	92.8 MB	23.8 KB
19	f2/78b70f	491531	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (14)	COMPLETED	0	2023-02-14 21:24:32.788	20.5s	20.4s	101.2%	907.9 MB	1.5 GB	93.8 MB	23.6 KB
17	5f/725801	492026	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (12)	COMPLETED	0	2023-02-14 21:24:43.143	21.9s	21.8s	101.6%	1.2 GB	1.8 GB	93 MB	23.6 KB
20	9d/4fd1cf	492575	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (15)	COMPLETED	0	2023-02-14 21:24:53.304	19.7s	19.6s	101.2%	907.2 MB	1.5 GB	93.1 MB	23.6 KB
18	e3/850d24	493193	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (13)	COMPLETED	0	2023-02-14 21:25:05.114	21.7s	21.5s	100.7%	788 MB	1.4 GB	92.3 MB	23.7 KB
22	05/055d43	493600	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (17)	COMPLETED	0	2023-02-14 21:25:13.073	19.9s	19.7s	101.6%	892.9 MB	1.5 GB	92.7 MB	23.3 KB
21	bc/b78398	494167	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (16)	COMPLETED	0	2023-02-14 21:25:26.819	20s	19.9s	101.4%	907.5 MB	1.5 GB	93.7 MB	23.6 KB
23	4f/66577f	494487	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_SAMPLEWISE (18)	COMPLETED	0	2023-02-14 21:25:32.956	20.4s	20.3s	101.5%	785.1 MB	1.4 GB	92.1 MB	23.7 KB
25	2b/b3a06c	495222	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_MERGE (2)	FAILED	1	2023-02-14 21:25:54.344	43.8s	43.7s	-	-	-	-	-
24	e0/8ddc2b	495220	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_SPLITREADS_MERGE (1)	FAILED	1	2023-02-14 21:25:54.332	51.6s	51.5s	-	-	-	-	-
