task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	72/fc53ee	140728	DROP_DROP:DROP:ABERRANT_EXPRESSION:PREPROCESSGENEANNOTATION (2)	CACHED	0	2023-02-23 19:06:24.008	14.3s	14.2s	96.5%	724.7 MB	1.3 GB	101.4 MB	1.3 MB
1	a2/74279c	140736	DROP_DROP:DROP:ABERRANT_EXPRESSION:PREPROCESSGENEANNOTATION (1)	CACHED	0	2023-02-23 19:06:24.036	14.1s	13.9s	97.1%	731 MB	1.3 GB	101.4 MB	1.3 MB
6	a3/fd14ee	179376	DROP_DROP:DROP:ABERRANT_EXPRESSION:COUNTREADS (4)	CACHED	0	2023-02-23 20:00:12.076	9s	8.8s	100.4%	1 GB	2.3 GB	43 MB	98.1 KB
3	31/ad8981	179389	DROP_DROP:DROP:ABERRANT_EXPRESSION:COUNTREADS (1)	CACHED	0	2023-02-23 20:00:12.144	9s	8.9s	100.7%	1 GB	2.3 GB	43.8 MB	98.2 KB
4	8b/7ea655	180029	DROP_DROP:DROP:ABERRANT_EXPRESSION:COUNTREADS (2)	CACHED	0	2023-02-23 20:00:21.082	8.2s	8s	101.4%	1.1 GB	2.3 GB	43.8 MB	98.2 KB
5	ed/d58733	180062	DROP_DROP:DROP:ABERRANT_EXPRESSION:COUNTREADS (3)	CACHED	0	2023-02-23 20:00:21.189	8.1s	7.9s	101.5%	1.1 GB	2.3 GB	43 MB	98.1 KB
7	9b/61861f	182119	DROP_DROP:DROP:ABERRANT_EXPRESSION:COUNTREADS (5)	CACHED	0	2023-02-23 20:00:46.105	7.6s	7.5s	100.2%	1 GB	2.3 GB	43.4 MB	98.1 KB
8	b1/0e449a	180704	DROP_DROP:DROP:ABERRANT_EXPRESSION:COUNTREADS (6)	CACHED	0	2023-02-23 20:00:29.270	8.2s	8.1s	102.5%	1.1 GB	2.3 GB	43.4 MB	98.1 KB
10	1e/d64da1	181362	DROP_DROP:DROP:ABERRANT_EXPRESSION:COUNTREADS (8)	CACHED	0	2023-02-23 20:00:37.449	8.6s	8.5s	100.9%	1 GB	2.3 GB	45.5 MB	98.1 KB
9	3e/03c561	180760	DROP_DROP:DROP:ABERRANT_EXPRESSION:COUNTREADS (7)	CACHED	0	2023-02-23 20:00:29.352	8.4s	8.2s	102.5%	1.1 GB	2.3 GB	45.5 MB	98.1 KB
12	52/687d93	181450	DROP_DROP:DROP:ABERRANT_EXPRESSION:COUNTREADS (10)	CACHED	0	2023-02-23 20:00:37.796	8.4s	8.2s	102.6%	1 GB	2.3 GB	42.9 MB	98.1 KB
